,RA,DEC,Distance,x,y,z
4380,169.72916666666669,1.6505555555555556,100.0,-98.3567668013701,17.822736180139767,2.8803644620148487
4381,169.83541666666665,-14.778611111111111,41666.666666666664,-39655.94910983877,7109.927845418458,-10628.534110682034
4382,170.22416666666666,67.10055555555554,100.0,-38.34649135676633,6.606933736155015,92.11891785747108
4383,169.81875,-64.5825,100.0,-42.24524527307231,7.586847909985249,-90.32042399484578
4384,169.64291666666668,-79.66861111111112,100.0,-17.641908740976362,3.2242384615832944,-98.37869353837704
4385,170.28416666666666,6.029444444444445,1000000.0,-980204.2625887285,167828.1839437824,105039.53673269447
4386,169.90125,-75.14250000000001,100.0,-25.244324852585667,4.496130920780674,-96.65665455352945
4387,170.45541666666668,57.075,100.0,-53.60164490181823,9.012721528048786,83.93827800519396
4388,170.01625,-71.99444444444444,100.0,-30.44283577006822,5.35899124127037,-95.10265486910785
4389,170.25166666666667,-54.49111111111111,90909.09090909091,-52040.24077632191,8940.590347525711,-74002.31073485158
4390,170.71375,64.33055555555555,100.0,-42.75014494769627,6.990070710810141,90.13081614192137
4391,170.70666666666668,43.48277777777778,-500000.0,358028.8199268588,-58586.692865379555,-344068.2541602445
4392,170.59625,-44.645833333333336,100.0,-70.19031038601182,11.62465043310327,-70.2722408225572
4393,170.82500000000002,0.13166666666666665,100.0,-98.72033257732058,15.945003201687381,0.22980148258673155
4394,170.84124999999997,-18.779999999999998,43478.260869565216,-40638.76255775338,6552.021464059025,-13997.184029333093
4395,170.80291666666668,-36.164722222222224,40000.0,-31877.806927976795,5161.412791835696,-23604.34797775421
4396,170.48791666666665,-77.60833333333333,100.0,-21.16427818380162,3.5462741024112776,-97.67034999911296
4397,170.78375,-56.779444444444444,100.0,-54.07909536545726,8.774642959675877,-83.65678146680034
4398,170.98125,10.529166666666667,19230.76923076923,-18673.216797638463,2963.8114055465317,3514.154462718684
4399,171.00958333333332,1.4077777777777778,100.0,-98.74163642845427,15.622209369400851,2.4567885235720723
4400,170.8408333333333,-64.955,100000.0,-41793.24691786685,6738.4660850017135,-90597.55839360956
4401,171.1525,-10.859444444444444,100.0,-97.04066053035898,15.105076328281305,-18.840033783101987
4402,171.09208333333333,-42.66916666666666,100.0,-72.64108478905695,11.385573619163818,-67.77640824085945
4403,171.24541666666667,11.430277777777777,100.0,-96.87469970428623,14.918375481841004,19.81753340320566
4404,171.22041666666667,-17.683888888888887,35714.28571428571,-33627.98002311425,5193.616924324567,-10848.756006567315
4405,171.04625,-72.25666666666666,100.0,-30.103984467008875,4.743095938712331,-95.24312657681004
4406,171.48791666666665,55.85055555555556,100.0,-55.516988248383264,8.309039569704357,82.75762126389304
4407,171.40166666666667,16.45638888888889,100.0,-94.82567774481377,14.338213981744481,28.328544968819614
4408,171.37249999999997,-36.06305555555555,31250.0,-24975.703771509678,3789.4826133496945,-18396.10128915683
4409,171.45833333333334,3.86,100.0,-98.66647928805848,14.819167034571855,6.731875912447113
4410,171.38791666666665,-37.74777777777778,100.0,-78.17978854050062,11.840446665777636,-61.21866126041539
4411,171.60625000000002,33.45055555555556,100.0,-82.54243507089984,12.179606184356436,55.12171628097469
4412,171.43,-63.97277777777778,25000.0,-10847.468697850878,1634.7162297844793,-22464.64167747228
4413,171.68875,3.0130555555555554,18518.51851851852,-18298.694964534036,2673.1604103224704,973.3982413866644
4414,171.64708333333334,-61.11527777777778,100.0,-47.79247638783155,7.017253467048021,-87.55933619265147
4415,171.78958333333333,-12.356666666666666,100.0,-96.68221299703472,13.950062516595443,-21.399659945407716
4416,171.69708333333335,-53.16,100.0,-59.32979083908513,8.658364953278207,-80.0312978485683
4417,171.98416666666665,2.8561111111111113,29411.76470588235,-29088.22137063944,4096.280350872556,1465.5264903497598
4418,171.97375,-1.7,100.0,-98.97683744482399,13.956532127993489,-2.9666244085110756
4419,171.99374999999998,-35.328611111111115,100.0,-80.78967541874508,11.363235410728963,-57.82650972291319
4420,172.26916666666665,61.77833333333333,100.0,-46.858593493874366,6.361209884425448,88.11246917764888
4421,172.26749999999998,39.33694444444445,40000.0,-30655.954390735886,4162.555931070909,25355.188591564995
4422,172.14625,-42.674166666666665,142857.14285714284,-104046.28358614357,14352.019639060374,-96832.6064375938
4423,172.43124999999998,56.737500000000004,100.0,-54.36970866437056,7.224288170422968,83.61665169200543
4424,172.07583333333335,-72.47444444444444,100.0,-29.825577446799567,4.151463920859951,-95.35827325029936
4425,172.42458333333332,15.413333333333334,100.0,-95.56196832666234,12.70895948587559,26.578046548238966
4426,172.55375,54.361666666666665,100.0,-57.775313600440946,7.551131856955988,81.27111138682407
4427,172.41083333333333,-24.46333333333333,47619.04761904762,-42964.4460470758,5724.413029203469,-19719.563065243692
4428,172.96,81.12722222222222,50000.0,-7653.906142501548,945.2059631541453,49401.66299274747
4429,172.60416666666666,46.6575,100.0,-68.06478630023373,8.835039026627351,72.72638414840577
4430,172.62958333333333,43.17333333333333,100.0,-72.32614385095881,9.35555470974808,68.42077543935996
4431,172.57875,-3.0036111111111112,66666.66666666667,-66017.4045330668,8599.062728591418,-3493.259702857442
4432,172.62083333333334,18.40972222222222,38461.53846153846,-36190.931600765405,4687.000602134224,12146.54008566702
4433,172.85083333333336,69.33111111111111,38461.53846153846,-13470.104445597015,1689.5297571936258,35985.993334249746
4434,172.72041666666667,47.92916666666667,100.0,-66.4648003086099,8.49026578464421,74.2317028421328
4435,172.79250000000002,48.78916666666667,100.0,-65.36258136628803,8.265906908558518,75.22903521988316
4436,172.93708333333333,14.364444444444445,28571.42857142857,-27468.178857148578,3403.2900472699002,7088.250682509343
4437,172.8125,-61.27833333333333,100.0,-47.677896774588774,6.012551650791405,-87.69645022347383
